seed,model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,n_nodes,n_leaves
0,14,dt_seed0_d3_s60_l60_w1.0.pkl,3,60,60,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,15,dt_seed0_d3_s60_l70_w0.6.pkl,3,60,70,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,16,dt_seed0_d3_s60_l70_w0.7.pkl,3,60,70,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,17,dt_seed0_d3_s60_l70_w0.8.pkl,3,60,70,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,18,dt_seed0_d3_s60_l70_w0.9.pkl,3,60,70,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,19,dt_seed0_d3_s60_l70_w1.0.pkl,3,60,70,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,20,dt_seed0_d3_s80_l40_w0.6.pkl,3,80,40,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,21,dt_seed0_d3_s80_l40_w0.7.pkl,3,80,40,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,22,dt_seed0_d3_s80_l40_w0.8.pkl,3,80,40,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,23,dt_seed0_d3_s80_l40_w0.9.pkl,3,80,40,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,24,dt_seed0_d3_s80_l40_w1.0.pkl,3,80,40,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,25,dt_seed0_d3_s80_l50_w0.6.pkl,3,80,50,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,26,dt_seed0_d3_s80_l50_w0.7.pkl,3,80,50,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,27,dt_seed0_d3_s80_l50_w0.8.pkl,3,80,50,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,28,dt_seed0_d3_s80_l50_w0.9.pkl,3,80,50,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,29,dt_seed0_d3_s80_l50_w1.0.pkl,3,80,50,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,30,dt_seed0_d3_s80_l60_w0.6.pkl,3,80,60,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,31,dt_seed0_d3_s80_l60_w0.7.pkl,3,80,60,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,32,dt_seed0_d3_s80_l60_w0.8.pkl,3,80,60,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,33,dt_seed0_d3_s80_l60_w0.9.pkl,3,80,60,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,34,dt_seed0_d3_s80_l60_w1.0.pkl,3,80,60,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,35,dt_seed0_d3_s80_l70_w0.6.pkl,3,80,70,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,36,dt_seed0_d3_s80_l70_w0.7.pkl,3,80,70,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,37,dt_seed0_d3_s80_l70_w0.8.pkl,3,80,70,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,38,dt_seed0_d3_s80_l70_w0.9.pkl,3,80,70,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,39,dt_seed0_d3_s80_l70_w1.0.pkl,3,80,70,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,40,dt_seed0_d3_s100_l40_w0.6.pkl,3,100,40,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,41,dt_seed0_d3_s100_l40_w0.7.pkl,3,100,40,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,42,dt_seed0_d3_s100_l40_w0.8.pkl,3,100,40,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,43,dt_seed0_d3_s100_l40_w0.9.pkl,3,100,40,0.9,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,44,dt_seed0_d3_s100_l40_w1.0.pkl,3,100,40,1.0,0.7894216133942161,0.9296746631613539,0.853826842083602,0.8305626598465473,0.9083122104711127,0.8676992443535256,15,8
0,45,dt_seed0_d3_s100_l50_w0.6.pkl,3,100,50,0.6,0.8019679874048806,0.9130642607474682,0.8539178296522918,0.8404228329809725,0.8686303644786295,0.8542938193071434,15,8
0,46,dt_seed0_d3_s100_l50_w0.7.pkl,3,100,50,0.7,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
0,47,dt_seed0_d3_s100_l50_w0.8.pkl,3,100,50,0.8,0.8044876950297571,0.8965136079825531,0.8480113034263511,0.8458119658119658,0.8649593566995892,0.8552785100038892,15,8
